price,latitude,longitude,host_response_rate,host_acceptance_rate,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,accommodates,bathrooms,bedrooms,beds,availability_365,minimum_nights,maximum_nights,host_is_superhost,host_identity_verified,host_has_profile_pic,instant_bookable,has_availability,host_response_time,room_type,phone,work_email,email,brooklyn,manhattan,queens,bronx,staten_island,host_since_days_since,first_review_days_since,last_review_days_since,no_review,air_conditioning,tv,streaming_services,refrigerator,microwave,wifi,parking,gym,water_view,kitchen,neighbourhood_price,availability_short,hlc_short,nor_short,rs_short
3,40.7102,-73.96058,100.0,68.0,0,0,4,1.0,2.0,2.0,277,30,1125,1,1,1,0,1,3,3,1,0,0,1,0,0,0,0,2307,1455.0,142.0,0,1,1,0,1,1,1,1,0,0,1,2.80030959752322,-2.1099181017035344,-0.6003758552548265,-0.48420276520619127,-0.5635107194456471
0,40.72485,-73.97725,94.0,59.0,13,0,1,2.0,1.0,1.0,181,30,365,0,1,1,0,1,3,1,1,0,1,0,1,0,0,0,740,1386.2627873819283,382.8981464979505,1,0,1,0,1,0,1,0,0,0,1,3.326219512195122,-2.1441096026838764,-0.5891124737518824,-0.4229570891387559,4.516345807263462e-17
2,40.66241,-73.99197,100.0,73.0,0,0,2,1.0,1.0,1.0,193,30,60,1,1,1,0,1,3,3,1,0,1,1,0,0,0,0,5179,3339.0,96.0,0,0,1,0,1,1,1,1,0,0,1,1.7232142857142858,-1.5641501843737022,-0.6139235708866343,0.15453372463845505,0.5783328123952411
2,40.79986,-73.93621,94.0,61.0,0,0,2,1.0,2.0,2.0,254,30,1125,1,1,1,0,1,3,3,1,1,1,0,1,0,0,0,2295,1031.0,113.0,0,0,1,0,1,0,1,0,0,0,1,2.0616438356164384,-2.1441096026838764,-0.5668530661817462,-0.6122402854890352,1.0676892548896268
2,40.67754,-73.98897,100.0,100.0,0,0,2,1.0,0.0,0.0,317,30,365,0,1,1,0,1,3,3,1,0,1,1,0,0,0,0,4938,211.0,98.0,0,1,1,0,1,1,1,0,0,1,1,2.8392857142857144,-0.8557993700736376,-0.6266427657030368,-0.35472461272871253,1.4092128231524066
5,40.75427381613735,-73.9806201982151,100.0,65.0,1,0,4,1.0,1.0,2.0,365,30,365,0,1,1,0,1,3,1,1,1,1,0,1,0,0,0,853,1386.2627873819283,382.8981464979505,1,1,1,0,0,1,1,0,1,0,1,4.008998875140607,2.2459515015467875,-0.6166384538444591,-0.4229570891387559,4.516345807263462e-17
5,40.78288,-73.97964,98.0,88.0,3,0,4,2.0,2.0,2.0,343,1,1125,0,1,1,1,1,3,2,1,0,1,0,1,0,0,0,643,1386.2627873819283,382.8981464979505,1,1,1,0,0,0,1,0,1,0,0,3.109090909090909,0.8391695404316104,3.6655892713344507,-0.4229570891387559,4.516345807263462e-17
5,40.7526,-73.99378,100.0,100.0,20,0,6,1.0,0.0,2.0,28,1,21,0,1,1,1,1,3,1,1,0,1,0,1,0,0,0,3420,707.0,118.0,0,1,1,0,1,0,1,0,0,0,0,3.1260744985673354,0.29952804697660784,-0.5576085086581865,0.028774123843485443,-0.2335249490602403
1,40.67006542893606,-73.74321964107703,100.0,85.0,0,0,2,1.0,1.0,1.0,126,30,1125,1,1,1,0,1,2,3,1,0,1,0,0,1,0,0,2230,2170.0,293.0,0,0,1,0,1,1,1,1,0,0,1,1.4193548387096775,-1.2457601244721772,-0.6244556889412646,0.08294128587425281,1.1510447008158307
3,40.78407,-73.97324,100.0,100.0,0,0,3,1.0,2.0,4.0,32,30,30,0,1,1,0,1,2,3,1,0,1,0,1,0,0,0,3659,3615.0,84.0,0,0,0,0,1,1,1,1,0,0,1,3.109090909090909,-2.1441096026838764,-0.62528420975667,0.03820524381119757,0.3333673744500028
4,40.72114,-73.94812,91.383013414363,78.57919812357986,0,0,4,1.0,2.0,2.0,364,30,1125,0,1,1,0,1,0,3,1,0,1,1,0,0,0,0,1191,692.0,393.0,0,1,1,0,1,0,1,0,1,0,1,3.2058823529411766,2.2459515015467875,-0.6266427657030368,-0.5470408693269261,-0.9141456880202095
4,40.72324,-73.98283,91.383013414363,78.57919812357986,0,0,2,1.0,1.0,1.0,179,30,1125,1,1,1,0,1,0,3,1,0,1,0,1,0,0,0,2238,2214.0,355.0,0,1,1,0,0,0,1,1,0,0,1,3.326219512195122,2.2459515015467875,-0.6262285052953341,1.0582396399858638,0.9387376110453224
2,40.80981,-73.93954,100.0,100.0,0,0,2,1.0,1.0,2.0,127,30,260,1,1,1,0,1,3,3,1,0,1,0,1,0,0,0,2849,2827.0,377.0,0,1,0,0,1,1,1,1,0,0,1,2.0616438356164384,-1.3374691628379076,-0.6202831682948355,1.4234201169570122,1.1775698315437126
2,40.640595,-73.9635946,100.0,99.0,2,0,1,1.0,1.0,1.0,292,3,29,1,1,1,1,1,3,1,1,0,1,1,0,0,0,0,3864,565.0,84.0,0,0,0,0,0,1,1,1,0,0,1,1.5,-0.9352967978074491,-0.626250072440568,2.041155068771345,1.4297885800448547
5,40.66485,-73.93022,100.0,100.0,0,0,16,4.0,9.0,13.0,149,30,96,0,1,1,0,1,3,3,1,0,1,1,0,0,0,0,2017,1929.0,448.0,0,1,1,0,1,1,1,1,0,0,1,2.056862745098039,-2.1441096026838764,-0.6062054175320662,-0.46261065720089406,0.7104223323583114
5,40.68261,-73.91896,100.0,93.0,0,0,9,2.0,5.0,8.0,343,30,360,0,1,1,0,1,3,3,1,0,1,1,0,0,0,0,3483,2359.0,181.0,0,0,0,1,1,1,1,1,0,0,1,1.83495145631068,0.41322326430142386,-0.6139235708866343,0.11696018599575962,0.27353099406911613
4,40.738305574108495,-73.95616769447948,100.0,100.0,0,0,3,1.0,1.0,1.0,353,30,270,0,1,1,1,1,3,3,1,1,1,1,0,0,0,0,3694,1386.2627873819283,382.8981464979505,1,0,0,0,1,1,1,0,1,0,1,3.2058823529411766,1.635042089131666,0.6976461085380034,-0.4229570891387559,4.516345807263462e-17
3,40.8795069,-73.863075,91.383013414363,100.0,0,0,3,1.0,1.0,2.0,363,30,1125,0,1,1,1,1,0,3,1,0,0,0,0,0,1,0,3086,553.0,553.0,0,1,1,0,1,0,1,0,0,0,1,1.0,2.071405955142467,-0.6266427657030368,-0.7489527994339807,1.861010432880839
3,40.74839165002785,-73.98759911342495,100.0,100.0,61,0,9,0.5,1.0,5.0,141,1,365,0,1,1,1,1,3,1,1,0,1,0,1,0,0,0,1292,239.0,239.0,0,1,1,0,0,0,0,0,0,0,0,4.008998875140607,0.5858234021859915,-0.42415767480188105,-0.6898722610205505,1.861010432880839
5,40.75599,-73.95528,100.0,0.0,0,0,5,2.0,3.0,5.0,258,30,30,0,1,1,0,1,3,3,1,0,1,0,1,0,0,0,3220,487.0,465.0,0,1,1,0,1,1,1,1,0,1,1,2.8,-2.1441096026838764,-0.6256984701643726,-0.7183517855968594,1.861010432880839
5,40.74834,-73.97129,0.0,33.0,2,0,2,1.0,0.0,2.0,359,30,1125,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,1720,1386.2627873819283,382.8981464979505,1,1,1,0,0,0,1,0,1,0,0,3.5,1.722314862333826,-0.6062190574148415,-0.4229570891387559,4.516345807263462e-17
5,40.75976,-73.96447,91.383013414363,78.57919812357986,0,0,2,1.0,1.0,2.0,365,30,1125,0,1,1,0,1,0,3,1,0,0,0,1,0,0,0,3618,1386.2627873819283,382.8981464979505,1,0,0,0,0,0,0,0,0,0,0,4.008998875140607,2.2459515015467875,-0.6135093104789316,-0.4229570891387559,4.516345807263462e-17
3,40.76266707943089,-73.99191094588352,74.0,71.0,1,0,6,1.0,3.0,3.0,334,30,365,0,1,1,0,1,1,3,1,0,1,0,1,0,0,0,1158,1386.2627873819283,382.8981464979505,1,1,1,0,1,0,1,1,0,0,1,3.1260744985673354,-0.41419854096670844,-0.07756106686146327,-0.4229570891387559,4.516345807263462e-17
4,40.73404,-74.00364,100.0,31.0,0,0,2,1.0,1.0,1.0,122,30,90,0,0,1,0,1,2,3,1,0,1,0,1,0,0,0,4590,3736.0,356.0,0,1,1,0,1,1,1,1,0,0,1,4.112582781456954,-1.5473033950813622,-0.6202831682948355,1.5242670267528615,0.499560735770011
4,40.75619167687464,-73.99639379657344,100.0,99.0,21,0,2,1.0,1.0,1.0,240,2,365,0,1,1,1,1,3,1,1,0,1,0,1,0,0,0,1429,187.0,164.0,0,1,0,0,0,0,1,0,0,0,1,3.1260744985673354,0.3222110618282062,-0.49602177454097335,-0.34536042122564337,-3.0725210280685906
3,40.61881,-74.0323824,100.0,100.0,2,0,2,1.0,0.0,1.0,248,1,29,0,1,1,1,1,3,3,1,0,1,1,0,0,0,0,847,149.0,86.0,0,1,1,0,0,1,1,0,0,0,0,2.8472222222222223,0.3259504910992637,-0.3070274208073968,2.263911736104523,-0.8825202285534473
4,40.7844692,-73.948572,100.0,96.0,0,0,2,1.0,1.0,1.0,257,30,1125,0,1,1,1,1,3,3,1,1,1,0,1,0,0,0,2900,1386.2627873819283,382.8981464979505,1,1,1,0,1,1,1,0,1,0,1,2.829512893982808,-2.1441096026838764,8.474601743593935,-0.4229570891387559,4.516345807263462e-17
5,40.74322,-73.98362,0.0,78.57919812357986,0,0,12,3.0,3.0,6.0,365,30,365,0,1,1,0,1,0,3,1,0,1,0,1,0,0,0,4294,4262.0,1907.0,0,1,0,0,1,1,1,0,0,0,1,4.008998875140607,2.2459515015467875,-0.6262285052953341,0.33101235084888686,-0.4842145715664527
4,40.74684,-73.9834,91.383013414363,78.57919812357986,0,0,3,1.0,1.0,1.0,362,30,120,0,1,1,0,1,0,3,1,1,1,0,1,0,0,0,4315,4176.0,2968.0,0,1,0,0,0,0,1,0,0,0,1,4.008998875140607,1.9841331819403063,-0.6266427657030368,-0.7273165303607015,-1.4588438088485032
2,40.76344,-73.98946,56.0,44.0,0,0,2,1.0,1.0,1.0,340,30,1125,0,1,1,0,1,1,3,1,1,1,0,1,0,0,0,3266,1317.0,173.0,0,1,1,0,0,0,1,0,0,0,1,3.1260744985673354,0.06413217149278319,0.34758850240546196,-0.5792788174510706,-1.510016524413678
4,40.72537,-73.97839,100.0,96.0,0,0,6,1.0,2.0,3.0,141,30,1125,1,1,1,1,1,3,3,1,0,1,0,1,0,0,0,3752,1140.0,113.0,0,1,1,0,1,1,1,1,0,1,1,3.326219512195122,-0.3874858985284812,-0.6233956186793416,-0.33856966756538553,1.3497776295884487
1,40.75253,-73.93021,91.383013414363,78.57919812357986,1,0,1,2.0,0.0,3.0,365,30,1125,0,1,1,1,1,0,1,1,0,1,0,0,1,0,0,4366,3985.0,1057.0,0,1,0,0,1,0,1,0,0,0,0,2.305555555555556,2.2459515015467875,-0.6279691761450924,0.026988024802936546,-0.8340065376630078
2,40.74261,-74.00353,100.0,100.0,1,0,3,1.5,1.0,1.0,273,30,60,0,1,1,1,1,2,1,1,1,1,0,1,0,0,0,5422,5004.0,106.0,0,1,0,0,1,1,1,0,0,0,1,3.5669781931464173,-1.9218648463116526,-0.628383436552795,1.3465327332247143,1.6235157191484724
3,40.66113,-73.96229,100.0,100.0,0,0,8,1.0,3.0,4.0,354,31,1125,0,1,1,0,1,2,3,1,0,1,1,0,0,0,0,3321,3310.0,406.0,0,1,0,0,1,1,1,1,0,0,1,1.7278481012658229,1.2859509963230253,-0.6202831682948355,0.45688507864346745,0.6529598244454392
5,40.71611,-74.00489,91.383013414363,78.57919812357986,0,0,1,1.0,1.0,1.0,52,30,45,0,1,1,0,1,0,3,1,0,1,0,1,0,0,0,3064,796.0,518.0,0,1,0,1,1,1,1,0,0,1,1,4.5,-2.0586308502330213,-0.6266427657030368,-0.6353686132984673,1.6351116280166227
3,40.66807,-73.98729,100.0,100.0,0,0,3,1.0,2.0,2.0,0,31,365,0,1,1,1,1,1,3,1,0,1,1,0,0,0,0,5535,2011.0,786.0,0,1,0,0,1,0,1,0,0,0,1,3.0,-2.1441096026838764,-0.6139235708866343,-0.7326169409658687,1.6351116280166227
4,40.72282,-73.99037,91.383013414363,0.0,0,0,4,1.0,2.0,2.0,359,30,60,0,1,1,0,1,0,3,1,0,1,0,1,0,0,0,3818,1386.2627873819283,382.8981464979505,1,1,0,0,1,0,1,1,0,0,1,3.330275229357798,1.722314862333826,-0.6248699493489672,-0.4229570891387559,4.516345807263462e-17
4,40.68946,-73.90959,0.0,78.57919812357986,0,0,6,1.0,1.0,10.0,365,30,365,0,1,1,1,1,0,3,1,0,0,1,0,0,0,0,2639,1386.2627873819283,382.8981464979505,1,1,1,0,0,0,1,0,0,0,1,1.4187604690117253,2.2459515015467875,-0.6198689078871329,-0.4229570891387559,4.516345807263462e-17
1,40.67467,-73.9135,91.383013414363,100.0,1,0,2,1.0,0.0,1.0,364,30,1125,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,2633,947.0,390.0,0,0,0,0,1,1,1,1,0,0,1,2.056862745098039,2.158678728344627,-0.629626217775903,-0.27202306821799377,-0.06652900481627319
2,40.66141,-73.9343,100.0,99.0,6,0,2,1.0,1.0,1.0,343,1,1125,1,1,1,0,1,3,1,1,0,1,1,0,0,0,0,4074,2016.0,81.0,0,0,0,0,1,1,1,1,0,0,1,1.5114503816793894,0.3259504910992637,-0.6127454910992277,0.05140143259027137,0.053804625721965094
3,40.72541,-73.9403,91.383013414363,100.0,0,0,2,1.0,0.0,1.0,95,30,365,0,1,1,0,1,0,3,1,1,1,1,0,0,0,0,4150,3435.0,1071.0,0,0,1,0,1,1,1,1,0,0,1,3.2058823529411766,-2.1441096026838764,-0.5668815779795771,-0.7080407154882655,1.1672684704044831
3,40.74767,-73.98664,100.0,100.0,61,0,8,1.0,1.0,4.0,107,1,365,0,1,1,1,1,3,1,1,0,1,0,1,0,0,0,1292,1262.0,104.0,0,1,1,0,0,1,1,0,0,0,0,4.008998875140607,-1.083177227501945,-0.42415767480188105,2.101753731374393,-1.7798901195415786
4,40.76605,-73.98434,100.0,0.0,0,0,2,1.0,1.0,1.0,61,30,1125,0,1,1,0,1,2,3,1,0,1,0,1,0,0,0,3858,816.0,816.0,0,1,1,0,1,1,1,0,0,0,1,3.1260744985673354,-1.5053365486326713,-0.6266427657030368,-0.7545429611408883,1.861010432880839
3,40.58331189390447,-73.95433925664643,100.0,97.0,0,0,2,1.0,1.0,1.0,112,2,365,1,1,1,1,1,3,3,1,0,1,1,0,0,0,0,2194,693.0,86.0,0,1,1,0,1,1,1,1,0,0,1,1.9655172413793105,-1.001037555355868,-0.6266427657030368,1.9393953849821004,1.3265045803433584
1,40.80017182562976,-73.96323068149852,100.0,79.0,352,0,1,0.0,3.0,1.0,247,30,180,0,1,1,1,1,2,1,1,0,1,0,1,0,0,0,1853,1386.2627873819283,382.8981464979505,1,1,1,0,0,1,1,0,0,0,1,3.109090909090909,-2.1441096026838764,1.0494181924832247,-0.4229570891387559,4.516345807263462e-17
3,40.71866,-73.96393,100.0,0.0,0,0,3,2.0,2.0,2.0,311,40,70,0,1,1,0,1,1,3,1,1,1,1,0,0,0,0,4173,856.0,856.0,0,1,0,0,1,0,1,0,0,1,1,2.80030959752322,-1.3794360092865987,-0.6262285052953341,-0.7545429611408883,1.861010432880839
3,40.75089,-73.98129,100.0,83.0,0,0,4,1.0,2.0,6.0,110,30,1125,0,1,1,0,1,3,3,1,0,1,0,1,0,0,0,3793,3024.0,182.0,0,1,1,0,0,0,1,0,0,0,1,4.008998875140607,-2.1441096026838764,-0.5537873713589043,-0.6330589452593338,0.861197629786443
0,40.66596,-73.94021,67.0,78.0,2,0,2,2.5,1.0,1.0,347,365,365,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,2904,2677.0,372.0,0,0,0,0,1,0,1,1,0,0,1,2.056862745098039,1.0827949246891277,-0.6234171858245753,0.28677818568900887,0.3089524809417459
5,40.67164409999999,-73.96077799999999,100.0,89.0,0,0,6,3.0,4.0,4.0,154,30,1125,1,1,1,0,1,2,3,1,0,1,1,0,0,0,0,618,521.0,132.0,0,0,0,0,0,1,0,1,0,0,1,2.056862745098039,-0.023140601709376894,-0.6266427657030368,-0.580675928957532,1.861010432880839
0,40.69201777339032,-73.91619421399423,91.383013414363,78.57919812357986,1,0,1,1.0,1.0,1.0,90,30,1125,0,1,1,0,1,0,1,1,0,1,1,0,0,0,0,982,1386.2627873819283,382.8981464979505,1,1,0,0,1,0,1,0,0,0,1,1.4187604690117253,2.2459515015467875,-0.629626217775903,-0.4229570891387559,4.516345807263462e-17
4,40.75186369864849,-73.97165337600617,99.0,63.0,0,0,4,1.0,1.0,2.0,319,30,365,0,1,1,0,1,3,3,1,0,1,0,1,0,0,0,1034,1386.2627873819283,382.8981464979505,1,1,1,0,1,1,1,0,1,0,1,4.008998875140607,-0.5780300105641806,2.3486104350888377,-0.4229570891387559,4.516345807263462e-17
0,40.824292518854655,-73.93983268445592,95.0,69.0,213,1,1,1.0,1.0,1.0,33,30,730,0,1,1,0,1,2,1,1,0,1,0,1,0,0,0,2315,1386.2627873819283,382.8981464979505,1,0,0,0,0,0,1,0,0,0,1,1.941095890410959,-0.5326740361097312,0.15731575589902014,-0.4229570891387559,4.516345807263462e-17
2,40.61263368941679,-73.92198979528236,100.0,78.57919812357986,0,0,2,1.0,1.0,2.0,364,30,90,0,0,1,0,1,2,3,1,0,1,1,0,0,0,0,2317,2295.0,1340.0,0,1,1,0,1,1,1,1,0,0,1,3.0,2.158678728344627,-0.6266427657030368,-0.14374167358245368,1.2452577012402042
3,40.76588217002272,-73.83096035322086,100.0,100.0,0,0,5,1.0,2.0,3.0,79,1,365,0,1,1,1,1,3,3,1,0,1,0,0,1,0,0,2169,172.0,88.0,0,0,0,1,0,0,1,0,0,0,1,1.303482587064677,-0.44280906619628563,-0.5814608520754772,2.511073675908609,-0.20696425485358314
1,40.64829,-73.96714,91.383013414363,78.57919812357986,1,0,2,1.0,1.0,1.0,270,30,31,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,850,1386.2627873819283,382.8981464979505,1,0,1,0,0,0,1,0,0,0,1,1.5,2.2459515015467875,-0.6287976969604977,-0.4229570891387559,4.516345807263462e-17
1,40.76232,-73.80227,100.0,86.0,2,0,2,1.0,1.0,1.0,329,30,365,0,1,1,0,1,3,1,1,0,1,0,0,1,0,0,1013,938.0,517.0,0,1,0,0,1,1,1,1,0,0,0,1.303482587064677,-0.37223169451801746,-0.6254215516251626,-0.5746012122768352,-0.15623827704749935
0,40.68634,-73.95055,99.0,78.0,20,0,1,1.5,1.0,1.0,334,30,1125,1,1,1,0,1,3,1,1,0,1,1,0,0,0,0,4527,3849.0,97.0,0,0,0,0,1,1,1,1,0,0,1,1.83495145631068,-0.3688926142132392,-0.5619338236963979,-0.004299613353558872,0.20081341836600852
3,40.75988,-73.99093,0.0,78.57919812357986,10,0,2,1.0,1.0,1.0,365,30,1125,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,3454,3433.0,923.0,0,1,1,0,0,0,1,0,0,0,1,3.1260744985673354,2.2459515015467875,-0.5988266493501849,0.9444638437099049,0.4993478634371275
1,40.64319,-73.96105,96.0,99.0,2,0,1,1.0,1.0,1.0,48,2,90,1,1,1,0,1,2,1,1,0,1,1,0,0,0,0,4898,3197.0,84.0,0,0,0,0,1,1,0,1,0,0,1,1.5,-1.9293912305821703,-0.6245930308097573,5.754372104490436,1.354690878707573
1,40.749866,-73.997162,100.0,99.0,16,0,2,1.0,1.0,2.0,28,1,29,0,1,1,1,1,3,1,1,0,1,0,1,0,0,0,1249,1223.0,101.0,0,0,0,0,1,1,1,1,0,0,0,3.5669781931464173,-1.7462221150485404,-0.5005975668089487,6.501726067766467,-0.6960424783152322
3,40.78063,-73.95273,100.0,78.57919812357986,0,0,1,1.0,1.0,0.0,83,60,120,0,0,1,0,1,1,3,1,0,1,0,1,0,0,0,4387,1295.0,1222.0,0,1,0,0,1,1,1,1,0,0,1,2.829512893982808,1.705219111843655,-0.6262285052953341,-0.7463025941313972,-1.578746612477016
5,40.723171,-73.995678,100.0,96.0,0,0,2,1.0,1.0,1.0,258,31,1125,0,1,1,0,1,3,3,1,1,1,0,1,0,0,0,2900,1386.2627873819283,382.8981464979505,1,1,1,0,1,1,1,0,0,0,1,3.950617283950617,-2.1441096026838764,8.474601743593935,-0.4229570891387559,4.516345807263462e-17
0,40.66949,-73.92675,100.0,0.0,1,0,2,1.0,1.0,1.0,178,30,1125,1,1,1,0,1,2,1,1,0,1,1,0,0,0,0,4191,2638.0,411.0,0,1,0,0,1,1,1,1,0,0,1,2.056862745098039,2.071405955142467,-0.6282676618295362,0.9062036807478355,0.9380541810612444
2,40.79632,-73.96161,82.0,46.0,1,0,3,1.0,1.0,2.0,318,30,90,0,1,1,0,1,1,3,1,0,1,0,1,0,0,0,4295,1181.0,1181.0,0,1,0,0,0,0,1,0,0,0,0,3.109090909090909,-1.0856680841457624,-0.5270252165133471,-0.7573380419943421,1.861010432880839
0,40.6856544,-73.9441794,100.0,67.0,13,0,2,2.0,1.0,1.0,269,30,365,0,1,1,0,1,2,1,1,0,1,1,0,0,0,0,2657,1386.2627873819283,382.8981464979505,1,1,1,0,0,0,1,0,0,0,1,1.83495145631068,2.158678728344627,-0.573907716489264,-0.4229570891387559,4.516345807263462e-17
0,40.7041309,-73.871612,91.383013414363,78.57919812357986,1,0,1,1.0,1.0,1.0,362,30,90,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,4164,1386.2627873819283,382.8981464979505,1,1,0,1,0,0,1,0,0,0,0,1.6666666666666667,1.9841331819403063,-0.6277376266985747,-0.4229570891387559,4.516345807263462e-17
5,40.7513000619654,-73.9848183101838,91.383013414363,78.57919812357986,2,0,2,1.0,0.0,1.0,291,1,1125,0,0,1,1,1,0,1,1,0,1,0,1,0,0,0,829,1386.2627873819283,382.8981464979505,1,1,1,0,0,0,0,0,0,0,0,4.008998875140607,-1.6405574930005662,-0.626250072440568,-0.4229570891387559,4.516345807263462e-17
4,40.70319,-73.94477,100.0,71.0,3,0,6,1.0,3.0,3.0,364,30,90,1,1,1,0,1,3,3,1,1,1,1,0,0,0,0,4007,840.0,451.0,0,0,0,1,1,0,0,1,0,0,1,2.80030959752322,2.158678728344627,-0.6165143296970316,-0.6880405228614785,1.861010432880839
1,40.71917,-73.9497,100.0,100.0,8,0,2,1.0,0.0,2.0,271,30,1125,1,0,1,1,1,3,1,1,0,0,1,0,0,0,0,2624,2358.0,344.0,0,0,0,0,0,0,1,0,0,0,1,3.2058823529411766,-2.1441096026838764,-0.6059932004285576,-0.5991341345269875,0.8149877585933489
5,40.7514705,-73.9714149,100.0,96.0,0,0,2,1.0,1.0,1.0,248,31,1125,0,1,1,0,1,3,3,1,1,1,0,1,0,0,0,2900,1386.2627873819283,382.8981464979505,1,1,1,0,1,1,1,0,0,0,1,4.008998875140607,-2.1441096026838764,8.474601743593935,-0.4229570891387559,4.516345807263462e-17
3,40.77242660522461,-73.95455169677734,100.0,82.0,0,0,3,1.0,1.0,1.0,320,30,365,0,1,1,0,1,3,3,1,0,1,0,1,0,0,0,2540,1059.0,338.0,0,0,1,0,1,1,1,1,0,0,1,2.829512893982808,-0.9597675447996897,0.8032445688659415,-0.6931019685266149,0.14303946000438056
5,40.77184,-73.95571,100.0,25.0,0,0,5,1.0,2.0,3.0,334,30,365,0,1,1,0,1,2,3,1,0,1,0,1,0,0,0,2692,742.0,399.0,0,1,1,0,1,0,0,0,0,0,1,2.829512893982808,0.8963342545791224,-0.6266427657030368,-0.019119466062402047,0.4808815153657124
5,40.77093833373133,-73.96279146385565,100.0,81.0,0,0,2,2.0,1.0,1.0,142,4,31,1,1,1,0,1,1,3,1,0,1,0,1,0,0,0,3943,629.0,98.0,0,1,1,0,1,0,1,0,0,0,1,2.829512893982808,-1.6924440069342093,-0.6262285052953341,0.5104018917392967,1.6236645677151709
4,40.77321,-73.94897,100.0,100.0,0,0,5,2.0,2.0,2.0,317,30,270,0,1,1,1,1,3,3,1,1,1,0,1,0,0,0,3694,958.0,491.0,0,1,0,0,1,1,1,0,0,0,1,2.829512893982808,-0.875833851902308,0.6976461085380034,-0.7407124324244896,1.861010432880839
4,40.74939,-73.97865,93.0,95.0,0,0,3,1.0,1.0,4.0,340,1,1125,0,1,1,1,1,3,2,1,0,1,0,1,0,0,0,3624,1386.2627873819283,382.8981464979505,1,1,1,0,1,0,1,0,1,0,0,3.5,1.5964143229877537,0.9354382897301755,-0.4229570891387559,4.516345807263462e-17
3,40.70687,-73.9134,100.0,78.57919812357986,0,0,4,1.0,2.0,3.0,285,30,60,0,1,1,0,1,3,3,1,0,1,0,0,1,0,0,2481,909.0,810.0,0,0,0,1,1,1,0,1,0,0,1,1.3314917127071824,-1.2938596834063603,-0.6266427657030368,-0.6631745462821349,-2.4996386676326807
2,40.75645,-73.97372,100.0,85.0,17,0,2,1.0,1.0,2.0,331,30,365,0,1,1,0,1,3,1,1,0,1,0,1,0,0,0,3701,106.0,106.0,0,1,0,0,1,0,1,0,1,0,1,4.008998875140607,-0.32692576776454835,-0.49563827502609364,-0.23198002011677707,1.861010432880839
1,40.67889,-73.909,80.0,68.0,10,0,3,2.0,1.0,2.0,364,30,365,0,1,1,0,1,3,1,1,0,1,1,0,0,0,0,867,1386.2627873819283,382.8981464979505,1,1,1,0,1,1,1,0,0,0,1,1.83495145631068,2.2459515015467875,-0.5801621175332837,-0.4229570891387559,4.516345807263462e-17
5,40.76178,-73.96573,100.0,100.0,0,0,6,1.0,2.0,3.0,101,2,1125,1,1,1,1,1,3,3,1,0,1,0,1,0,0,0,2607,2556.0,89.0,0,0,0,0,1,1,1,0,0,0,1,2.829512893982808,-1.6103043347881325,-0.6266427657030368,5.84134462611803,1.139995432822148
4,40.744,-73.97993,50.0,0.0,0,0,4,1.0,3.0,3.0,365,30,360,0,1,1,0,1,1,3,1,0,1,0,1,0,0,0,3637,1386.2627873819283,382.8981464979505,1,0,0,0,1,1,1,1,0,0,1,3.1920903954802258,2.2459515015467875,-0.5944305182543278,-0.4229570891387559,4.516345807263462e-17
0,40.71442819180503,-73.98631585508468,100.0,86.0,2,0,1,1.0,1.0,0.0,34,30,365,1,1,1,0,1,3,1,1,0,1,0,1,0,0,0,4169,1386.2627873819283,382.8981464979505,1,0,0,0,1,1,1,0,0,0,1,3.330275229357798,-0.4454012629075711,-0.626250072440568,-0.4229570891387559,4.516345807263462e-17
3,40.76579,-73.83209,100.0,67.0,3,0,3,1.0,1.0,2.0,90,30,365,0,0,1,1,1,2,3,1,0,1,0,0,1,0,0,2091,1386.2627873819283,382.8981464979505,1,1,1,0,0,0,1,0,0,0,1,1.303482587064677,2.2459515015467875,-0.6093262114734251,-0.4229570891387559,4.516345807263462e-17
3,40.75986,-73.96499,99.0,88.0,0,0,3,1.0,0.0,1.0,309,30,365,0,1,1,0,1,3,3,1,0,1,0,1,0,0,0,3265,448.0,118.0,0,0,0,0,1,1,1,0,0,0,1,4.008998875140607,-1.4633697021839804,-0.4163428689087621,-0.48781545536262555,1.5628240104600735
1,40.77164844963276,-73.73419436814845,100.0,71.0,8,0,2,1.0,1.0,1.0,77,2,30,0,1,1,0,1,2,1,1,0,1,0,0,1,0,0,3572,253.0,132.0,0,0,0,0,1,1,1,0,0,0,1,0.8,1.111405449918705,-0.6027460534048624,-0.15992922513757113,-3.607303825349042
2,40.70876,-73.96418,100.0,83.0,0,0,2,1.0,1.0,2.0,248,30,232,1,1,1,0,1,2,3,1,0,1,1,0,0,0,0,3651,1731.0,170.0,0,1,0,0,1,1,1,1,0,0,1,2.80030959752322,-1.4726400595048226,-0.605376896716661,-0.321755879217212,-0.20285690097871795
