latitude,longitude,host_response_rate,host_acceptance_rate,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,accommodates,bathrooms,bedrooms,beds,availability_365,minimum_nights,maximum_nights,id,host_is_superhost,host_identity_verified,host_has_profile_pic,instant_bookable,has_availability,host_response_time,room_type,phone,work_email,email,brooklyn,manhattan,queens,bronx,staten_island,host_since_days_since,first_review_days_since,last_review_days_since,no_review,air_conditioning,tv,streaming_services,refrigerator,microwave,wifi,parking,gym,water_view,kitchen,neighbourhood_price,availability_short,hlc_short,nor_short,rs_short
40.64272,-73.94819,100.0,100.0,0,0,4,1.0,1.0,2.0,212,30,1125,7214,0,1,1,1,1,3,3,1,0,0,1,0,0,0,0,3363,2029.0,162.0,0,1,0,0,1,1,1,0,0,0,1,1.5114503816793894,-1.5473025088883288,-0.6241882616237011,0.0326394314864291,0.26253538804320165
40.75405,-73.97061,100.0,69.0,0,0,3,1.0,0.0,2.0,199,30,300,10655,1,1,1,0,1,3,3,1,0,1,0,1,0,0,0,3539,1273.0,238.0,0,1,1,0,1,1,1,0,0,0,1,4.008998875140607,1.460514192660257,-0.5534336564080419,-0.6741802399197172,1.707470953652393
40.7021,-73.91759,50.0,100.0,0,0,4,1.0,2.0,2.0,90,30,1125,20758,0,1,1,0,1,1,3,1,0,1,1,0,0,0,0,3236,1601.0,440.0,0,1,1,0,1,1,1,1,0,0,1,1.4187604690117253,2.2459279930644835,-0.619903475745206,0.9590032307859476,0.5912090779571204
40.74013,-73.98152,100.0,96.0,0,0,2,1.0,1.0,1.0,138,31,1125,10636,0,1,1,1,1,3,3,1,1,1,0,1,0,0,0,2900,1386.2627873819283,382.8981464979505,1,1,1,0,1,1,1,0,0,0,1,3.1920903954802258,-1.4040236925555023,8.474164642096387,-0.42531618590484027,1.5360234056212424e-15
40.76664,-73.91744,100.0,80.0,0,0,2,1.0,0.0,1.0,338,30,1125,20443,0,1,1,0,1,3,3,1,0,1,0,0,1,0,0,992,924.0,116.0,0,0,0,0,1,1,0,1,0,0,0,1.6785714285714286,-0.11031340814819567,-0.6266771001605067,-0.581483427138338,1.6354657713156175
40.71135,-73.94946,0.0,100.0,0,0,5,1.0,3.0,3.0,212,30,180,2387,1,1,1,0,1,0,3,1,0,1,1,0,0,0,0,4614,1737.0,171.0,0,0,0,1,1,1,1,0,0,0,1,2.80030959752322,-1.5473025088883288,-0.6241882616237011,0.09880646446187617,0.959281898208296
40.74309003579618,-73.98664033792721,94.0,87.0,0,0,2,1.0,1.0,1.0,351,1,1125,5505,0,1,1,1,1,3,2,1,0,1,0,1,0,0,0,675,1386.2627873819283,382.8981464979505,1,1,1,0,1,0,1,0,1,0,0,4.008998875140607,1.4296475820616044,0.9929811526217032,-0.42531618590484027,1.5360234056212424e-15
40.719364166259766,-73.98511505126953,100.0,82.0,0,0,3,1.0,1.0,1.0,325,30,365,2289,0,1,1,0,1,3,3,1,0,1,0,1,0,0,0,2540,315.0,207.0,0,0,1,0,1,1,1,1,0,0,1,3.330275229357798,-0.7498558834775277,0.8031174951471458,-0.6457420030089951,-3.989124542898517
40.7642,-73.87757,90.0,78.0,4,0,2,2.0,1.0,1.0,365,30,30,2254,0,1,1,0,1,3,1,1,0,1,0,0,1,0,0,1712,1098.0,443.0,0,1,1,0,1,1,1,1,0,0,0,1.9732142857142856,2.2459279930644835,-0.6131719469727666,0.2663997885160113,-0.7637574419949817
40.75032,-73.97705,89.0,95.0,0,0,1,1.0,0.0,1.0,269,30,120,21774,0,1,1,0,1,3,3,1,1,1,0,1,0,0,0,2812,1273.0,1204.0,0,1,1,0,0,0,1,0,1,0,0,3.5,2.2459279930644835,-0.1338349024627714,-0.732977244328513,-2.344398857338534
40.75968,-73.9609,100.0,73.0,0,0,2,1.0,0.0,1.0,125,60,180,21000,1,1,1,0,1,3,3,1,0,1,0,1,0,0,0,3055,2420.0,762.0,0,1,1,0,0,1,1,1,0,0,1,2.829512893982808,0.5964920084741769,-0.5372388418427092,-0.6997697505097789,-0.16416883983463473
40.75304,-73.99289,100.0,70.0,0,0,2,1.0,1.0,1.0,363,30,365,8746,0,1,1,0,1,3,3,1,0,1,0,1,0,0,0,1003,1386.2627873819283,382.8981464979505,1,1,0,0,1,0,1,0,1,0,0,3.1260744985673354,2.0713915929746554,5.643497565578971,-0.42531618590484027,1.5360234056212424e-15
40.67883,-73.96814,100.0,0.0,0,0,2,1.0,1.0,3.0,276,30,1125,7078,0,1,1,0,1,2,3,1,0,1,1,0,0,0,0,3561,3106.0,412.0,0,1,0,0,1,1,1,1,0,0,1,2.962962962962963,-1.3245333069318852,-0.6266771001605067,0.19113838545669246,1.264178690644007
40.7092191,-74.0137534,100.0,96.0,0,0,2,1.0,1.0,1.0,298,31,1125,8702,0,1,1,1,1,3,3,1,1,1,0,1,0,0,0,2900,1386.2627873819283,382.8981464979505,1,1,1,0,1,1,1,0,1,0,1,4.289962825278811,-1.7509199710327064,8.474164642096387,-0.42531618590484027,1.5360234056212424e-15
40.68278,-73.99151,100.0,94.0,0,0,3,1.0,1.0,3.0,70,30,40,14509,1,1,1,0,1,2,3,1,0,1,1,0,0,0,0,3716,707.0,102.0,0,1,0,1,1,1,0,0,0,0,1,3.6666666666666665,-1.3234334063951982,-0.619903475745206,0.8548725341756578,1.1052182049237058
40.88631,-73.85881,100.0,100.0,3,0,1,1.0,1.0,0.0,308,30,30,17076,1,1,1,1,1,3,1,1,0,1,0,0,0,1,0,2647,1170.0,417.0,0,1,0,1,1,1,1,1,0,0,1,1.5405405405405406,-1.5053316338667075,-0.6212478275709976,0.08706525187916903,0.8057048545104883
40.79269150359715,-73.93864150771384,100.0,100.0,1,0,2,1.0,1.0,1.0,54,30,365,3540,0,1,1,0,1,3,1,1,0,1,0,1,0,0,0,3487,1386.2627873819283,382.8981464979505,1,1,1,0,1,1,1,0,0,0,1,2.0616438356164384,-0.4880512833427856,-0.6296596298560714,-0.42531618590484027,1.5360234056212424e-15
40.79317488964186,-73.97632046234892,96.0,94.0,0,0,1,1.0,0.0,1.0,168,30,175,5327,1,1,1,0,1,3,3,1,0,1,0,1,0,0,0,3455,169.0,169.0,0,1,0,0,0,1,1,1,0,0,1,3.109090909090909,-2.144140167936436,0.013167389100768893,-0.6517610997792997,-0.0832745469610273
40.6685,-73.99177,100.0,100.0,0,0,6,1.0,2.0,3.0,242,30,180,12674,1,1,1,0,1,3,3,1,0,1,1,0,0,0,0,3822,2337.0,104.0,0,0,0,0,1,1,1,1,0,0,1,2.8392857142857144,-1.256098892479049,-0.6266771001605067,1.4995772356297634,1.3686155299240126
40.75237624139484,-73.81511936289402,100.0,93.0,9,0,2,2.0,1.0,2.0,62,30,1125,17154,0,1,1,1,1,3,1,1,0,1,0,0,1,0,0,2708,2389.0,267.0,0,1,0,0,1,0,1,1,0,0,0,1.303482587064677,-0.19758160819310977,-0.5958756990652907,0.6032286546268366,-1.813892523310957
40.67985,-73.93668,100.0,99.0,1,0,2,1.0,1.0,2.0,364,30,1125,2400,1,1,1,0,1,3,1,1,1,1,1,0,0,0,0,3743,3717.0,401.0,0,1,0,0,1,1,0,1,0,0,1,1.83495145631068,2.1586597930195692,-0.6191086896461799,1.5546368127368184,-0.1725104847257021
40.65288,-73.94223,100.0,71.0,0,0,4,1.0,2.0,2.0,278,30,1125,20578,1,1,1,0,1,2,3,1,0,1,1,0,0,0,0,3668,3516.0,262.0,0,1,0,0,1,1,1,0,0,0,1,1.5114503816793894,-2.0928505770359496,-0.6185443403737574,-0.3479159197903113,-0.4826527701456396
40.72443,-73.95051,100.0,67.0,0,0,4,1.0,2.0,3.0,273,30,180,7807,1,1,1,0,1,3,3,1,0,1,1,0,0,0,0,3975,685.0,397.0,0,1,1,0,1,0,1,0,0,0,1,3.2058823529411766,-0.11031340814819567,-0.6234293068917627,-0.6097194801809519,1.2337972292541222
40.74925710431943,-73.97634558938694,96.0,97.0,0,0,2,1.0,1.0,1.0,355,1,1125,5484,0,1,1,1,1,3,2,1,0,1,0,1,0,0,0,2467,117.0,117.0,0,1,1,0,1,0,1,0,1,0,0,3.5,1.9421525179081203,4.12166266074283,-0.5238198416732509,0.7116912963320228
40.69212,-73.93272,100.0,78.57919812357986,1,0,2,1.0,1.0,2.0,178,30,1125,19068,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,2050,2037.0,366.0,0,0,0,0,1,1,1,1,0,0,1,1.83495145631068,2.0713915929746554,-0.6292448234332705,0.8276346134279636,0.5599976314692939
40.71118,-73.95192,91.383013414363,0.0,0,0,5,1.0,2.0,2.0,0,30,1125,4656,0,1,1,0,1,0,3,1,0,1,1,0,0,0,0,3513,3477.0,840.0,0,1,0,0,1,1,1,1,0,0,1,2.80030959752322,-2.144140167936436,-0.6266771001605067,-0.4034477566596688,0.8295354741786295
40.8069,-73.950768,90.0,87.0,0,0,3,1.0,1.0,2.0,200,30,1125,13030,1,1,1,1,1,2,3,1,0,0,0,1,0,0,0,1817,1634.0,172.0,0,1,1,0,1,0,1,1,0,0,1,1.941095890410959,-2.144140167936436,-0.6139594641755072,-0.48342613482915175,1.3433265845371405
40.59407,-73.95819,100.0,99.0,2,0,4,1.0,2.0,2.0,138,30,90,22224,0,1,1,0,1,3,3,1,0,1,1,0,0,0,0,3997,2772.0,392.0,0,1,0,0,1,1,1,1,0,0,1,1.9655172413793105,-0.875768508542391,-0.6109621509342855,0.15469312656561118,1.2309423465502232
40.75880811089438,-73.99197063117613,96.0,94.0,0,0,1,1.0,0.0,1.0,268,30,175,5760,1,1,1,0,1,3,3,1,0,1,0,1,0,0,0,3455,269.0,157.0,0,1,0,0,0,1,1,0,0,0,1,3.1260744985673354,-2.0568719678915217,0.013167389100768893,-0.5562829552999631,0.9583093420728721
40.69516,-73.90944,91.383013414363,78.57919812357986,0,0,16,1.0,0.0,1.6037022802972072,365,30,1125,2205,0,1,1,0,1,0,3,1,0,1,1,0,0,0,0,2295,1307.0,1190.0,0,0,1,0,0,0,1,1,0,0,1,1.4187604690117253,2.2459279930644835,-0.6266771001605067,-0.7468502055069497,0.3142083746854976
40.75217078750359,-73.96815437215528,100.0,98.0,1,0,2,1.0,0.0,1.0,47,30,365,19357,0,1,1,0,1,3,3,1,0,1,0,1,0,0,0,193,105.0,105.0,0,1,0,0,1,1,1,0,0,0,1,4.008998875140607,-0.3136862232060385,-0.6038095514632714,-0.23485530550384626,1.8609766287657916
40.7171543,-73.9927302,91.383013414363,78.57919812357986,0,0,2,1.0,1.0,1.0,364,60,90,12944,0,0,1,0,1,0,3,1,0,1,0,1,0,0,0,3450,1386.2627873819283,382.8981464979505,1,1,1,0,0,0,1,0,0,0,1,3.0569105691056917,2.2459279930644835,-0.6258474873149049,-0.42531618590484027,1.5360234056212424e-15
40.7653,-73.97642,100.0,98.0,6,0,2,1.0,0.0,1.0,361,7,28,4809,1,1,1,1,1,3,3,1,0,1,0,1,0,0,0,2455,1378.0,510.0,0,1,0,0,1,1,1,0,0,0,0,4.008998875140607,1.8968551928848274,-0.5349544161030201,-0.7246669465459916,0.36149447040570903
40.72536,-73.86863,100.0,60.0,0,0,4,2.0,2.0,2.0,92,30,60,4450,1,1,1,0,1,3,3,1,1,1,0,0,1,0,0,2997,957.0,176.0,0,1,0,1,0,0,1,1,0,0,1,1.3043478260869563,-0.11031340814819567,-0.6266771001605067,-0.1546593956791517,1.6288230475299426
40.79918,-73.95279,100.0,100.0,1,0,1,1.0,1.0,1.0,117,30,60,9994,0,1,1,0,1,3,1,1,0,1,0,1,0,0,0,3223,1296.0,451.0,0,0,0,0,1,0,1,0,0,0,1,1.941095890410959,2.0713915929746554,-0.6288300170104696,-0.49998563061575185,1.2473633089084206
40.67159377117208,-73.93500932461333,100.0,78.0,7,0,2,5.0,1.0,0.0,356,30,365,4666,0,1,1,0,1,3,1,1,0,1,1,0,0,0,0,739,1386.2627873819283,382.8981464979505,1,1,1,0,0,0,1,0,0,0,1,2.056862745098039,1.460514192660257,-0.6094019000744614,-0.42531618590484027,1.5360234056212424e-15
40.754481383049054,-73.99281758033766,100.0,70.0,0,0,2,1.0,1.0,1.0,363,30,365,8546,0,1,1,0,1,3,3,1,0,1,0,1,0,0,0,1003,1386.2627873819283,382.8981464979505,1,1,0,0,0,0,1,0,0,0,0,3.1260744985673354,2.0713915929746554,5.643497565578971,-0.42531618590484027,1.5360234056212424e-15
40.657676,-73.90839509999999,100.0,87.0,1,0,5,2.0,3.0,3.0,125,3,25,18437,1,1,1,0,1,3,1,1,0,1,1,0,0,0,0,431,277.0,83.0,0,1,0,1,1,1,1,1,0,0,1,1.7457627118644068,-0.04772319899039349,-0.6296596298560714,1.0508158553361158,0.6193509468269532
40.6899749,-73.92120600000001,100.0,100.0,1,0,2,1.0,1.0,2.0,347,30,1125,2945,1,1,1,1,1,3,1,1,0,0,1,0,0,0,0,768,764.0,115.0,0,0,0,0,1,0,1,1,0,0,1,1.4187604690117253,0.9468843423957882,-0.6296596298560714,0.4466414132633306,0.4473694258232109
40.63141,-73.89629,91.383013414363,78.57919812357986,0,0,7,1.5,3.0,4.0,36,30,31,10542,0,1,1,0,1,0,3,1,0,1,1,0,0,0,0,3429,3393.0,403.0,0,1,0,0,1,1,1,1,0,0,1,2.1272727272727274,-2.144140167936436,-0.6262622937377058,2.2944218019379794,0.3384109617569469
40.68466,-73.95631,99.0,23.0,719,0,1,2.0,1.0,1.0,365,30,365,8028,0,1,1,0,1,3,1,1,0,1,1,0,0,0,0,4488,1386.2627873819283,382.8981464979505,1,0,1,0,1,0,1,0,0,0,1,1.83495145631068,2.2459279930644835,2.054687110418205,-0.42531618590484027,1.5360234056212424e-15
40.64041,-74.08834,100.0,78.57919812357986,1,0,2,1.0,2.0,2.0,180,30,30,3643,1,1,1,0,1,2,1,1,0,1,0,0,0,0,1,3640,1331.0,385.0,0,0,0,0,1,1,1,1,0,0,1,1.6666666666666667,2.2459279930644835,-0.616941993871072,1.8642593457917416,0.2884192907445866
40.76058023078544,-73.99115735299661,74.0,71.0,1,0,5,1.0,2.0,2.0,364,30,365,19575,0,1,1,0,1,1,3,1,0,1,0,1,0,0,0,1158,1386.2627873819283,382.8981464979505,1,1,1,0,1,1,1,1,0,0,1,3.1260744985673354,2.2459279930644835,-0.0776160380853226,-0.42531618590484027,1.5360234056212424e-15
40.77141,-73.95739,87.0,72.0,0,0,2,1.0,1.0,2.0,348,30,360,16648,0,1,1,0,1,2,3,1,0,1,0,1,0,0,0,3902,3816.0,479.0,0,1,0,0,1,0,1,1,0,0,1,2.829512893982808,0.7623685923009447,-0.435912560385514,-0.7330446389512157,-2.194994609030127
40.7604361,-73.96852299999999,100.0,96.0,0,0,4,2.0,2.0,2.0,259,31,1125,13923,0,1,1,1,1,3,3,1,1,1,0,1,0,0,0,2900,1386.2627873819283,382.8981464979505,1,1,1,0,1,1,1,0,1,0,1,4.008998875140607,-2.144140167936436,8.474164642096387,-0.42531618590484027,1.5360234056212424e-15
40.84691165607384,-73.9050057334065,100.0,82.0,2,0,2,1.0,1.0,0.0,343,2,28,15358,1,1,1,0,1,3,1,1,0,1,0,0,0,1,0,1868,252.0,110.0,0,1,1,0,1,1,1,0,0,0,1,1.411764705882353,0.41662224212296034,-0.6262833415591365,1.070373933232176,1.1068372866856249
40.8245,-73.91501,100.0,100.0,1,0,2,1.0,1.0,3.0,347,4,1125,20478,1,1,1,0,1,3,1,1,1,1,0,0,0,1,0,2151,2124.0,110.0,0,1,0,0,1,1,1,1,0,0,1,1.5,0.6751003922560306,-0.6296596298560714,0.28809319803493744,0.952332871112568
40.78626,-73.9783,91.383013414363,78.57919812357986,0,0,2,1.0,1.0,3.0,179,30,90,2350,0,1,1,1,1,0,3,1,0,0,0,1,0,0,0,4765,1386.2627873819283,382.8981464979505,1,1,0,0,0,0,1,0,0,0,1,3.109090909090909,2.2459279930644835,-0.6258474873149049,-0.42531618590484027,1.5360234056212424e-15
40.60859,-73.97754,100.0,100.0,2,0,2,1.0,1.0,1.0,64,30,1125,18278,1,1,1,0,1,2,1,1,0,1,1,0,0,0,0,3800,2926.0,329.0,0,0,0,1,1,1,1,1,0,0,1,1.8387096774193548,-0.02304520810328163,-0.6262833415591365,-0.49917385580102697,0.7355660599295373
40.752344,-73.985197,100.0,100.0,4,0,4,1.0,1.0,2.0,111,1,365,19518,0,1,1,1,1,3,1,1,0,1,0,1,0,0,0,341,1386.2627873819283,382.8981464979505,1,1,1,0,0,0,1,0,1,0,0,4.008998875140607,2.0713915929746554,-0.6195307649652665,-0.42531618590484027,1.5360234056212424e-15
40.6590582649929,-73.73990353151615,100.0,100.0,0,0,5,1.0,2.0,3.0,359,30,365,17265,0,1,1,1,1,2,3,1,0,1,0,0,1,0,0,1012,238.0,111.0,0,1,1,0,1,1,1,1,0,0,1,1.9230769230769231,1.7223187927949992,-0.6071858397602065,-0.5284696383203873,1.8609766287657916
40.68481,-73.93558,100.0,64.0,20,0,2,1.0,1.0,1.0,243,30,365,18938,0,1,1,0,1,3,1,1,0,1,1,0,0,0,0,460,360.0,212.0,0,1,1,0,0,0,1,0,0,0,1,1.83495145631068,-0.02304520810328163,-0.5650953457915054,-0.6568673298008254,-0.0671967469970806
40.68552,-73.93507,69.0,40.0,3,0,1,1.0,1.0,1.0,338,30,60,8131,0,1,1,0,1,1,1,1,0,1,1,0,0,0,0,4032,3436.0,147.0,0,1,1,0,1,1,1,1,0,0,1,1.83495145631068,-0.11031340814819567,-0.6216626339937986,0.5948019359257317,-1.0412898060549354
40.74371,-73.95603,91.383013414363,78.57919812357986,1,0,1,2.0,1.0,1.0,90,30,365,1970,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,2438,1386.2627873819283,382.8981464979505,1,0,0,0,0,0,1,0,0,0,1,2.305555555555556,2.2459279930644835,-0.6296596298560714,-0.42531618590484027,1.5360234056212424e-15
40.63273958906017,-73.93093670583848,100.0,97.0,0,0,8,2.0,3.0,3.0,216,3,365,18300,0,1,0,0,1,3,3,1,0,1,1,0,0,0,0,375,1386.2627873819283,382.8981464979505,1,1,1,0,1,1,1,1,0,0,1,1.5114503816793894,-0.42920351122627076,-0.6135446577527062,-0.42531618590484027,1.5360234056212424e-15
40.56323040118686,-74.14484205446071,67.0,75.0,1,0,2,1.5,1.0,1.0,164,2,90,11698,0,1,1,0,1,1,1,1,0,1,0,0,0,0,1,2664,385.0,385.0,0,1,1,0,1,1,1,1,0,0,1,2.2666666666666666,-1.9591601375497891,-0.6296596298560714,-0.715731728832324,1.8609766287657916
40.682484,-73.93924,91.383013414363,50.0,0,0,4,1.0,2.0,2.0,63,30,1125,13667,0,1,1,0,1,0,3,1,0,1,1,0,0,0,0,2625,1146.0,328.0,0,0,0,0,1,1,1,1,0,0,1,1.83495145631068,-0.0401417384034438,-0.6266771001605067,-0.1470414124504792,0.7857870673813252
40.7355,-73.97981,70.0,82.0,1,0,1,1.0,1.0,1.0,200,30,160,19370,0,1,1,0,1,2,1,1,0,0,0,1,0,0,0,1552,146.0,107.0,0,1,1,0,1,0,1,0,0,0,1,2.67816091954023,-0.9676826923309323,-0.6296596298560714,-0.23439887212945684,1.8609766287657916
40.6438,-74.08443,91.383013414363,78.57919812357986,1,0,4,0.0,2.0,1.0,362,30,1125,3826,0,1,1,0,1,0,1,1,1,1,0,0,0,0,1,4736,2557.0,1723.0,0,0,0,0,0,0,1,1,0,0,1,1.7307692307692308,1.9841233929297413,-0.6283004944846228,0.012336710957211831,0.7673019777326471
40.68832181757951,-73.91412784531022,99.0,23.0,719,0,1,2.0,3.0,1.0,247,30,365,5471,0,1,1,0,1,3,1,1,0,1,1,0,0,0,0,4488,1386.2627873819283,382.8981464979505,1,1,1,0,1,0,1,0,0,0,1,1.4187604690117253,-2.144140167936436,2.054687110418205,-0.42531618590484027,1.5360234056212424e-15
40.76037821931434,-73.96070153753394,88.0,100.0,0,0,2,1.0,0.0,2.0,64,30,60,14379,0,1,1,0,1,2,3,1,0,1,0,1,0,0,0,1260,1386.2627873819283,382.8981464979505,1,1,0,0,1,0,1,0,0,0,1,2.829512893982808,0.47522536715294067,-0.6266771001605067,-0.42531618590484027,1.5360234056212424e-15
40.77478,-73.93345,100.0,91.0,1,0,2,1.0,1.0,1.0,179,30,60,13572,0,1,1,0,1,3,3,1,1,1,0,0,1,0,0,4021,706.0,368.0,0,1,1,0,1,1,1,1,0,0,1,1.6785714285714286,2.1586597930195692,-0.6208119733267661,0.37338651990056315,-1.3258821579870896
40.71913,-73.95846,100.0,100.0,1,0,2,1.0,1.0,1.0,58,30,1125,16565,0,1,1,0,1,3,1,1,0,1,1,0,0,0,0,2571,2548.0,462.0,0,1,1,0,1,1,1,1,0,0,1,2.80030959752322,-0.4311854136047211,-0.6296596298560714,0.7438450996872028,1.0262759980995912
40.702541,-73.903419,100.0,67.0,18,0,2,1.0,1.0,0.0,339,30,365,7339,0,1,1,0,1,3,1,1,0,1,0,0,1,0,0,1026,1386.2627873819283,382.8981464979505,1,1,1,0,0,0,1,0,0,0,0,1.3314917127071824,-0.02304520810328163,-0.5714331159625745,-0.42531618590484027,1.5360234056212424e-15
40.71654,-73.98873,100.0,98.0,10,0,2,2.0,1.0,1.0,322,30,1125,21168,0,1,1,0,1,3,1,1,0,1,0,1,0,0,0,1938,879.0,157.0,0,1,0,0,0,1,1,0,0,0,1,3.330275229357798,-0.9177393835640122,-0.5836517542390505,-0.718546757841633,-12.164897037306265
40.74382,-73.98259,100.0,100.0,0,0,8,1.5,3.0,4.0,270,4,365,19676,0,1,0,1,1,3,3,1,0,0,0,1,0,0,0,410,337.0,97.0,0,1,1,0,1,1,1,0,0,0,1,4.008998875140607,-1.4442340329142866,-0.6266771001605067,0.5251868958737537,-0.26928750507488114
40.7226285,-73.9945497,100.0,96.0,0,0,4,1.0,2.0,2.0,339,31,1125,13499,0,1,1,0,1,3,3,1,1,1,0,1,0,0,0,2900,1386.2627873819283,382.8981464979505,1,1,1,0,1,1,1,0,0,0,1,3.950617283950617,-0.02304520810328163,8.474164642096387,-0.42531618590484027,1.5360234056212424e-15
40.66531459999999,-73.74833989999999,100.0,100.0,1,0,2,1.5,3.0,0.0,104,3,5,11239,0,1,1,0,1,3,1,1,0,0,0,0,1,0,0,338,112.0,105.0,0,0,0,0,1,1,1,1,0,0,1,2.3260869565217392,1.8968551928848274,-0.6296596298560714,0.021483644082640634,-3.9551347547589755
40.640789707818975,-73.91485548159741,100.0,100.0,0,0,2,1.0,2.0,2.0,182,2,365,11831,0,1,1,0,1,3,3,1,0,1,1,0,0,0,0,198,175.0,84.0,0,1,1,0,1,1,1,1,0,0,1,2.1272727272727274,-1.0907098683150056,-0.6266771001605067,1.1947374412889575,0.7438682136466592
40.74521522523271,-73.91510831402071,86.0,100.0,1,0,4,1.0,0.0,2.0,54,30,365,10041,1,1,1,0,1,2,3,1,0,0,0,0,1,0,0,1718,305.0,218.0,0,0,1,0,1,1,1,0,0,0,1,1.7757009345794392,-2.0601984178931936,-0.6224711990179699,-0.5757522771856661,1.8609766287657916
40.63992,-73.96424,100.0,99.0,2,0,1,1.0,1.0,1.0,136,6,29,12108,1,1,1,0,1,3,1,1,0,1,1,0,0,0,0,3864,3174.0,108.0,0,0,0,0,1,1,1,1,0,0,1,1.5,-1.7240154306806095,-0.6262833415591365,0.9805807355922482,1.345995268659014
40.71703637002589,-74.00709395464705,98.0,99.0,0,0,5,1.0,2.0,3.0,297,1,365,9786,1,1,1,1,1,3,3,1,0,1,0,1,0,0,0,3766,378.0,133.0,0,1,1,0,1,1,1,0,0,0,1,4.5,-0.7485346152252275,-0.5590775776579857,0.24046174753583213,0.5570188239841767
40.61565,-74.06853,91.383013414363,100.0,0,0,2,1.0,0.0,1.0,338,30,1125,3685,1,1,1,0,1,0,3,1,0,1,0,0,0,0,1,2534,819.0,281.0,0,0,0,1,0,1,0,1,0,0,0,1.5,-0.11031340814819567,-0.6266771001605067,0.24347844420729117,0.8011766783412917
40.86602,-73.92315,99.0,88.0,248,0,2,2.5,1.0,1.0,50,30,1125,18110,0,1,1,0,1,3,1,1,0,1,0,1,0,0,0,3768,1764.0,420.0,0,0,1,0,0,0,1,0,0,0,1,1.2452830188679245,0.9509447336570639,0.3043124758996161,-0.7074888256725054,-5.11715190766135
40.898425011815895,-73.85749246137695,0.0,78.57919812357986,4,0,1,1.0,1.0,1.0,365,30,1125,3352,0,1,1,0,1,0,1,1,0,1,0,0,0,1,0,706,1386.2627873819283,382.8981464979505,1,0,0,1,0,1,1,1,0,0,1,1.5405405405405406,2.2459279930644835,-0.6195307649652665,-0.42531618590484027,1.5360234056212424e-15
40.76398709721119,-73.9890406005249,100.0,100.0,2,0,4,1.0,0.0,2.0,204,1,365,3127,1,1,0,0,1,3,1,1,0,1,0,1,0,0,0,388,251.0,103.0,0,1,1,0,0,0,1,0,0,0,1,3.1260744985673354,-1.2015561587103443,-0.6225060257645456,0.6870493237400401,1.00885158973382
40.76935912251342,-73.95473067242679,96.0,86.0,0,0,2,1.0,0.0,1.0,263,30,365,13659,0,1,1,0,1,3,3,1,0,1,0,1,0,0,0,979,1386.2627873819283,382.8981464979505,1,1,1,0,1,1,1,0,0,0,1,2.829512893982808,-2.144140167936436,-0.5274468563647562,-0.42531618590484027,1.5360234056212424e-15
40.74489,-73.97798,100.0,33.0,3,0,4,1.0,1.0,1.0,365,30,1125,16953,0,1,1,1,1,3,3,1,0,1,0,1,0,0,0,1853,1813.0,570.0,0,0,0,1,1,1,1,1,0,0,1,3.1920903954802258,2.2459279930644835,-0.5944534202295501,-0.5971637534875105,1.5903077320441896
40.71314,-73.95667,100.0,78.0,0,0,2,1.0,1.0,1.0,308,30,1125,2342,1,1,1,0,1,3,3,1,0,1,1,0,0,0,0,2214,1663.0,147.0,0,1,0,0,1,0,1,1,0,0,1,2.80030959752322,-1.5053316338667075,-0.6004122153449056,-0.44184094860519346,-0.9483677693237236
40.709221,-74.013756,100.0,100.0,0,0,2,1.0,1.0,1.0,364,30,365,10775,1,1,1,1,1,3,3,1,1,1,0,1,0,0,0,3554,1386.2627873819283,382.8981464979505,1,1,1,0,0,0,1,0,0,0,1,4.289962825278811,2.2459279930644835,-0.625732771211859,-0.42531618590484027,1.5360234056212424e-15
40.65619,-73.95225,91.383013414363,78.57919812357986,1,0,1,1.0,1.0,1.0,307,30,30,4153,0,1,1,0,1,0,1,1,0,1,1,0,0,0,0,3590,871.0,709.0,0,0,0,0,1,0,1,0,0,0,1,1.7278481012658229,-1.5473025088883288,-0.6296596298560714,-0.7079789563582463,0.6655172033325382
40.78252,-73.98368,94.0,100.0,6,0,2,1.0,1.0,1.0,291,30,100,2776,0,1,1,1,1,2,3,1,0,0,0,1,0,0,0,1055,938.0,116.0,0,1,1,0,0,0,1,0,0,0,1,3.109090909090909,-1.7462239595265463,-0.41565483060390396,-0.5448696816905,1.4461826419008523
40.7501000911297,-73.93730693585763,91.383013414363,78.57919812357986,1,0,1,1.0,1.0,1.0,267,30,1125,12552,0,1,1,0,1,0,1,1,0,1,0,0,1,0,0,1992,1386.2627873819283,382.8981464979505,1,1,1,0,1,1,0,0,0,0,1,2.305555555555556,1.9841233929297413,-0.6288300170104696,-0.42531618590484027,1.5360234056212424e-15
40.7193634,-73.985112,100.0,82.0,0,0,3,1.0,1.0,1.0,338,30,365,2262,0,1,1,0,1,3,3,1,0,1,0,1,0,0,0,2540,1386.2627873819283,382.8981464979505,1,0,1,0,1,1,1,1,0,0,1,3.330275229357798,-0.02304520810328163,0.8031174951471458,-0.42531618590484027,1.5360234056212424e-15
