latitude,longitude,host_acceptance_rate,calculated_host_listings_count_private_rooms,accommodates,bathrooms,bedrooms,beds,availability_365,minimum_nights,maximum_nights,id,host_is_superhost,host_identity_verified,host_has_profile_pic,instant_bookable,room_type,phone,email,brooklyn,manhattan,queens,bronx,staten_island,host_since_days_since,first_review_days_since,last_review_days_since,no_review,air_conditioning,tv,streaming_services,refrigerator,microwave,wifi,parking,gym,water_view,kitchen,neighbourhood_price,availability_short,hlc_short,nor_short,rs_short,amenities_count,host_responsiveness
40.6568996,-73.9130071,100.0,0.9162907318741552,2,1.0,1.0,1.0,365,30,365,15494,0,1,1,0,0,1,1,1,0,0,0,0,3035,812.0,416.0,0,1,1,0,0,0,1,0,0,0,1,1.7457627118644068,2.2459279930644835,-0.5267162183505338,-0.5237003814123751,-1.566212258995872,4,300.0
40.71486994642555,-74.0096074775736,87.0,-0.6931471805599453,2,1.0,1.0,1.0,351,1,1124,8278,0,1,1,1,3,1,1,0,1,0,0,0,675,1386.2627873819283,382.8981464979505,1,1,1,0,0,0,1,0,1,0,0,4.5,1.7958169125414227,0.9929811526217032,-0.4253161859048402,1.5360234056212424e-15,4,282.0
40.73544209924837,-73.89939231948472,82.0,2.917770732084279,1,1.0,1.0,1.0,361,30,1124,6873,1,0,1,0,1,1,1,0,0,1,0,0,4486,3676.0,1992.0,0,0,0,0,1,0,1,0,0,0,1,1.5,1.9874498429314127,-0.5551409493702926,-0.7081137456036515,-0.6333123999716347,3,200.0
40.70849237668285,-73.94053888005722,75.0,1.252762968495368,2,1.0,1.0,1.0,306,3,365,9255,0,1,1,0,1,1,1,1,0,0,0,0,2615,256.0,202.0,0,1,1,0,1,1,1,1,0,0,1,2.80030959752322,-0.6892225628169096,-0.6038305992847022,-0.3940528500696443,-1.797942802379605,7,300.0
40.72039657145958,-73.99336127975795,11.0,-0.6931471805599453,2,1.0,1.0,1.0,75,30,1124,8543,0,1,1,0,3,1,1,0,1,0,0,0,3641,1386.2627873819283,382.8981464979505,1,1,1,0,1,0,1,1,0,0,1,3.330275229357798,-2.144140167936436,-0.6262622937377058,-0.4253161859048402,1.5360234056212424e-15,6,0.0
40.78659,-73.9692,100.0,-0.6931471805599453,3,1.0,1.0,1.0,346,30,270,17371,0,1,1,1,3,1,1,0,1,0,0,0,3694,1386.2627873819283,382.8981464979505,1,0,0,0,1,1,1,0,1,0,1,3.109090909090909,1.0241731924356867,0.6979904517016702,-0.4253161859048402,1.5360234056212424e-15,5,300.0
40.70866,-73.95203,100.0,0.4054651081081644,1,1.0,1.0,2.0,299,3,15,5881,0,1,1,1,1,1,1,1,0,0,0,0,4137,760.0,90.0,0,0,0,0,1,0,1,0,0,0,1,2.80030959752322,-1.3434403996574165,-0.6269413591131742,2.241584784134581,-0.239778519955042,3,300.0
40.78566,-73.97271,100.0,-0.6931471805599453,3,1.0,1.0,2.0,365,30,1124,10688,1,1,1,0,3,1,1,0,1,0,0,0,3856,4223.0,392.0,0,1,0,0,1,1,1,1,0,0,1,3.109090909090909,2.2459279930644835,-0.5821653742130083,-0.652165467515516,0.7541912425846806,6,300.0
40.698267527699805,-73.83989564368166,50.0,1.7047480922384253,3,1.0,1.0,1.0,269,30,365,14645,0,1,1,0,1,1,1,0,0,1,0,0,3708,1386.2627873819283,382.8981464979505,1,1,1,0,0,0,1,0,0,0,1,1.2,2.158659793019569,-0.6161544766683313,-0.4253161859048402,1.5360234056212424e-15,4,200.0
40.60549,-73.99934,80.0,-0.6931471805599453,5,1.0,1.0,3.0,175,30,90,9581,0,1,1,0,3,1,1,1,0,0,0,0,2740,2703.0,384.0,0,1,0,0,1,1,1,1,0,0,1,1.8387096774193548,1.8095869928399133,-0.6155259793111051,0.27882376530634,1.2971570679047657,6,300.0
40.74925064285567,-73.9827206001513,81.0,-0.6931471805599453,2,1.0,0.0,1.0,211,30,365,14246,0,1,1,0,3,1,1,0,1,0,0,0,725,1386.2627873819283,382.8981464979505,1,0,1,0,0,0,1,0,0,0,1,4.008998875140607,-1.58927338390995,-0.441327049429366,-0.4253161859048402,1.5360234056212424e-15,3,194.0
40.7477,-73.98662,82.0,2.1400661634962708,4,1.0,1.0,1.6037022802972072,77,1,365,2887,0,1,1,1,1,1,1,0,1,0,0,0,404,1386.2627873819283,382.8981464979505,1,1,1,0,0,0,1,0,1,0,0,4.008998875140607,0.7277112514088175,-0.6035367732407209,-0.4253161859048402,1.5360234056212424e-15,4,300.0
40.73454,-73.98343,95.0,2.3513752571634776,1,4.0,1.0,1.0,306,30,60,6039,0,1,1,0,1,1,1,0,1,0,0,0,2532,1132.0,184.0,0,1,1,0,0,0,1,1,0,0,0,2.67816091954023,-1.1931177101628974,-0.5930509388416425,-0.6092630468065625,-0.3981558058361626,4,200.0
40.68511,-73.91927,78.57919812357986,1.5040773967762742,2,1.0,1.0,1.0,365,30,365,3086,0,0,1,0,1,1,1,1,0,0,0,0,4897,4877.0,2604.0,0,1,0,0,0,0,1,0,0,0,1,1.83495145631068,2.2459279930644835,-0.6195307649652665,-0.5752500730173633,-0.8564381141208578,3,0.0
40.78322,-73.94548,86.0,0.4054651081081644,3,1.0,0.0,2.0,365,30,365,5985,0,1,1,0,3,1,1,0,1,0,0,0,2560,1882.0,1029.0,0,1,1,0,1,1,1,1,0,0,1,2.829512893982808,2.2459279930644835,-0.5588830190929722,-0.7413212394223858,-2.9799258511845483,7,300.0
40.60702869985273,-73.75822353015425,97.0,1.252762968495368,1,1.0,1.0,1.0,250,30,365,9660,0,1,1,0,1,1,1,0,0,1,0,0,1137,1386.2627873819283,382.8981464979505,1,0,1,0,1,1,1,1,0,0,1,1.6,-1.3307952337768796,-0.6146595773724063,-0.4253161859048402,1.5360234056212424e-15,6,300.0
40.683772059714514,-73.95552877293362,79.0,5.865050622252324,1,0.0,4.0,1.0,127,30,365,17367,0,1,1,1,1,1,1,1,0,0,0,0,1853,1386.2627873819283,382.8981464979505,1,0,0,0,0,1,1,0,0,0,1,1.83495145631068,-2.144140167936436,1.050033861150666,-0.4253161859048402,1.5360234056212424e-15,3,200.0
40.70864,-73.89752,76.0,-0.6931471805599453,3,1.0,0.0,2.0,326,30,120,20657,1,1,1,0,3,1,1,0,0,1,0,0,4020,735.0,400.0,0,0,0,0,0,1,1,1,0,0,1,1.3314917127071824,-0.6592612334309419,-0.5694477382280089,-0.2909967145172465,1.100330402151486,4,300.0
40.80895,-73.85074,78.57919812357986,-0.6931471805599453,5,2.0,1.0,3.0,365,30,365,3595,0,1,1,1,3,1,1,0,0,0,1,0,2222,1386.2627873819283,382.8981464979505,1,1,1,0,0,0,1,0,0,0,1,1.5555555555555556,2.2459279930644835,-0.6262622937377058,-0.4253161859048402,1.5360234056212424e-15,4,0.0
40.74654,-73.9868,100.0,4.119037174812473,4,0.0,1.0,2.0,149,1,365,10845,0,1,1,1,1,1,1,0,1,0,0,0,1292,990.0,120.0,0,1,1,0,1,1,1,0,0,0,1,4.008998875140607,0.4652460171479251,-0.4241786870803649,-0.1930679166092057,-3.27530148918335,6,300.0
40.74167,-73.81407,100.0,1.8718021769015916,2,1.0,0.0,1.0,340,30,1124,6559,1,1,1,0,1,1,1,0,0,1,0,0,1934,1913.0,1537.0,0,1,0,0,1,0,1,1,0,0,1,1.303482587064677,0.0642229919416323,-0.6110042465771469,-0.7219193121593854,-3.411845249061434,5,300.0
40.81091,-73.9416,73.0,3.3843902633457743,1,1.0,1.0,1.0,364,30,365,4746,1,1,1,0,1,1,1,0,1,0,0,0,2707,1932.0,478.0,0,0,0,0,1,1,1,1,0,0,1,1.941095890410959,2.158659793019569,-0.3011739368914456,-0.6609321986724268,0.5096752719431875,5,285.0
40.8366813659668,-73.83421325683594,96.0,2.2512917986064958,3,1.0,1.0,2.0,261,30,60,6114,0,1,1,1,1,1,1,0,0,0,1,0,2286,2051.0,377.0,0,0,0,0,1,1,1,1,0,0,1,1.2727272727272727,1.8228927928466008,-0.5920763308287575,1.5337830779030923,-0.2799950703994889,5,189.0
40.66802,-73.89382,91.0,2.2512917986064958,2,2.0,1.0,1.0,126,30,365,4375,0,1,1,0,1,1,1,1,0,0,0,0,2102,2041.0,357.0,0,0,0,0,1,1,1,1,0,0,1,2.12707182320442,-1.107635058662087,-0.6026493234805914,-0.4940676257795012,-0.2331744070744353,5,237.0
40.6849,-73.76061,20.0,-0.6931471805599453,3,1.0,1.0,1.0,57,30,1124,17229,0,1,1,0,3,1,1,0,0,1,0,0,2191,1907.0,569.0,0,1,0,0,1,1,1,1,0,0,1,2.3260869565217392,0.5891051672112294,-0.6266771001605067,-0.1259211384682349,1.4537861220488897,6,300.0
40.7612476,-73.9918935,100.0,-0.6931471805599453,6,2.0,2.0,3.0,171,2,365,10821,0,1,1,1,3,1,1,0,1,0,0,0,1452,1575.0,84.0,0,0,1,0,1,1,1,1,0,0,1,3.1260744985673354,-1.607666168581146,-0.5638523757552837,2.848019009406005,-0.8314872764662635,6,297.0
40.670002767986176,-73.95311400153253,78.57919812357986,-0.6931471805599453,6,3.0,5.0,4.0,343,30,365,18680,0,0,1,0,3,1,1,1,0,0,0,0,3602,567.0,383.0,0,1,1,0,1,1,1,1,0,0,1,2.056862745098039,0.3260275920763745,-0.6253179647890581,-0.3869923921494154,-2.7848248971507954,7,50.0
40.77359,-73.90955,100.0,1.252762968495368,1,1.0,1.0,1.0,286,3,35,6816,1,1,1,0,1,1,1,0,0,1,0,0,2556,930.0,93.0,0,1,0,0,1,1,1,0,0,0,1,1.825,-0.9772710691775984,-0.6229070532622014,0.2700301290857215,0.9231649739083396,5,300.0
40.68515,-73.91856,78.57919812357986,1.5040773967762742,2,1.5,1.0,1.0,365,30,1124,3125,0,0,1,0,1,1,1,1,0,0,0,0,4897,2604.0,2240.0,0,0,0,0,0,0,0,0,0,0,0,1.83495145631068,2.2459279930644835,-0.6195307649652665,-0.7551942006008224,1.4099549138654432,0,0.0
40.70016,-73.75866,100.0,1.252762968495368,2,1.0,1.0,0.0,248,1,365,13937,1,1,1,1,1,1,1,0,0,1,0,0,1337,161.0,116.0,0,1,1,0,1,1,1,0,0,0,1,1.87012987012987,0.4619195671462532,-0.6224922468394004,0.0096966795085943,1.5045000779894824,6,282.0
40.79421,-73.93242,79.0,0.4054651081081644,2,1.0,1.0,2.0,51,1,30,9175,1,1,1,0,1,1,1,0,1,0,0,0,2909,2632.0,89.0,0,1,0,0,1,0,1,1,0,0,1,2.0616438356164384,-0.3874772832911843,-0.6296596298560714,0.3515920647290429,-1.333777792564452,5,300.0
40.80234,-73.96858,78.57919812357986,0.4054651081081644,1,1.0,0.0,1.0,155,30,1124,20156,0,1,1,0,1,1,1,0,1,0,0,0,5214,1818.0,701.0,0,1,0,0,1,0,1,0,0,0,1,3.109090909090909,0.0642229919416323,-0.6288300170104696,-0.7191379804614277,1.860976628765792,4,300.0
40.69498,-73.92255,50.0,1.5040773967762742,6,2.0,1.0,4.0,351,30,1124,2792,0,0,1,0,1,1,1,1,0,0,0,0,2822,2791.0,537.0,0,1,1,0,1,1,1,1,0,0,1,1.4187604690117253,1.1114413924806008,-0.6191159585424655,-0.3423932485500074,-2.797776093571924,7,180.0
40.67765,-73.94478,93.0,2.525728644308256,1,2.0,1.0,1.0,240,30,1124,1403,0,1,1,0,1,1,1,1,0,0,0,0,3058,1391.0,351.0,0,1,0,1,1,1,1,1,0,0,0,2.056862745098039,-0.3721180082829379,-0.5912760393213836,1.6743633025157725,0.6205660934626862,6,300.0
40.59453,-73.95732,99.0,0.9162907318741552,2,1.0,1.0,1.0,150,30,90,20583,0,1,1,0,1,1,1,1,0,0,0,0,3997,2847.0,176.0,0,1,0,0,1,1,1,1,0,0,1,1.9655172413793105,-0.236226033213059,-0.6109621509342855,1.0313792547575704,1.0144174160078092,6,300.0
40.69729,-73.91361,33.0,0.4054651081081644,2,1.0,1.0,1.0,47,30,90,10633,0,1,1,0,1,1,1,1,0,0,0,0,3984,146.0,99.0,0,1,1,0,0,0,1,0,0,0,1,1.4187604690117253,-0.1681078384698662,-0.6271707913192658,-0.2343988721294568,1.860976628765792,4,200.0
40.7193,-73.95567,0.0,-0.6931471805599453,3,1.5,1.0,1.0,0,30,365,15948,0,1,1,0,3,1,1,1,0,0,0,0,4085,4053.0,2534.0,0,1,0,0,0,0,1,0,1,0,1,2.80030959752322,-2.144140167936436,-0.6266771001605067,0.6238097716274592,1.5371861385925492,4,0.0
40.67884,-73.96835,100.0,-0.6931471805599453,2,1.0,1.0,2.0,162,30,120,4110,1,1,1,0,3,1,1,1,0,0,0,0,3590,1026.0,98.0,0,1,0,0,1,1,1,1,0,0,1,2.962962962962963,-1.9731748649348144,-0.6266771001605067,-0.2416431455909719,1.860976628765792,6,300.0
40.69152709999999,-73.91272,78.57919812357986,4.808111029984782,1,1.0,1.0,1.0,270,30,365,19632,0,1,1,1,1,1,1,1,0,0,0,0,646,1386.2627873819283,382.8981464979505,1,1,1,0,0,0,1,0,0,0,1,1.4187604690117253,2.2459279930644835,0.0890721947866631,-0.4253161859048402,1.5360234056212424e-15,4,0.0
40.60911,-73.75963,97.0,1.252762968495368,1,1.0,1.0,1.0,107,30,365,11230,0,1,1,0,1,1,1,0,0,1,0,0,1137,1386.2627873819283,382.8981464979505,1,0,1,0,1,1,1,1,0,0,1,1.6,-2.144140167936436,-0.6146595773724063,-0.4253161859048402,1.5360234056212424e-15,6,300.0
40.6720585,-73.9856314,96.0,-0.6931471805599453,6,2.0,3.0,3.0,256,30,1124,12619,0,1,1,0,3,1,1,1,0,0,0,0,2900,1386.2627873819283,382.8981464979505,1,1,1,0,1,1,1,0,0,0,1,3.194690265486725,-2.144140167936436,8.474164642096387,-0.4253161859048402,1.5360234056212424e-15,6,300.0
40.76271,-73.96782,100.0,0.4054651081081644,2,2.0,2.0,2.0,240,30,365,11535,0,1,0,0,1,1,1,0,1,0,0,0,369,1386.2627873819283,382.8981464979505,1,1,1,0,0,0,1,0,0,0,1,2.829512893982808,1.9381904476615643,-0.6296596298560714,-0.4253161859048402,1.5360234056212424e-15,4,0.0
40.74173,-73.90586,100.0,-0.6931471805599453,7,1.0,3.0,4.0,153,30,120,4813,0,1,1,0,3,1,1,0,0,1,0,0,2340,2332.0,92.0,0,1,1,0,1,1,1,1,0,0,1,1.167883211678832,-0.1103134081481956,-0.6266771001605067,1.8071930428284608,0.7527812600458894,7,300.0
40.69148,-73.94687,100.0,0.4054651081081644,2,1.0,1.0,1.0,334,30,1124,16576,1,1,1,0,1,1,1,1,0,0,0,0,3403,2387.0,356.0,0,0,0,0,1,0,1,1,0,0,0,1.83495145631068,-0.3721180082829379,-0.6296596298560714,0.1189464770726387,0.6738733910236544,3,300.0
40.69289,-73.93287,33.0,0.9162907318741552,1,2.0,1.0,1.0,212,30,180,13244,0,1,1,1,1,1,0,1,0,0,0,0,285,1386.2627873819283,382.8981464979505,1,1,1,0,1,1,1,0,0,0,1,1.83495145631068,-1.5473025088883288,-0.6262833415591365,-0.4253161859048402,1.5360234056212424e-15,6,300.0
40.752761,-73.9348527,80.0,1.252762968495368,2,1.0,3.0,3.0,365,30,365,1410,0,1,1,1,1,1,1,0,0,1,0,0,2387,546.0,546.0,0,0,0,0,0,0,1,0,0,0,1,2.305555555555556,2.2459279930644835,-0.6195886018797939,-0.7495978398935559,-26.19077070337832,2,270.0
40.80984807308409,-73.94455585497296,67.0,2.525728644308256,2,0.0,1.0,0.0,339,30,365,4758,0,1,1,0,1,1,0,0,1,0,0,0,222,1386.2627873819283,382.8981464979505,1,0,1,0,0,0,1,0,0,0,1,1.941095890410959,-0.0230452081032816,-0.5861616405972867,-0.4253161859048402,1.5360234056212424e-15,3,300.0
40.68203,-73.96318,100.0,-0.6931471805599453,4,1.0,1.0,2.0,125,30,60,9303,1,1,1,0,3,1,1,1,0,0,0,0,3360,1002.0,421.0,0,0,1,0,0,0,1,0,0,0,1,2.597938144329897,-0.0230452081032816,-0.625732771211859,0.1971697718692339,1.1595778936966872,3,200.0
40.70114,-73.9919,78.57919812357986,-0.6931471805599453,7,2.0,3.0,3.0,364,30,1124,2508,0,1,1,1,3,1,1,1,0,0,0,0,2762,2730.0,357.0,0,1,0,0,1,1,1,0,0,0,1,4.0,2.158659793019569,-0.6262622937377058,0.9333556597597356,-0.3986691369710333,5,0.0
40.7483335,-73.98094040000001,96.0,-0.6931471805599453,4,1.0,2.0,2.0,330,30,1124,16927,0,1,1,0,3,1,1,0,1,0,0,0,2900,1386.2627873819283,382.8981464979505,1,1,1,0,1,1,1,0,1,0,1,3.5,-0.083701808134821,8.474164642096387,-0.4253161859048402,1.5360234056212424e-15,7,300.0
40.7304002,-74.00497109999999,96.0,-0.6931471805599453,2,1.0,1.0,1.0,259,30,1124,21175,0,1,1,0,3,1,1,0,1,0,0,0,2900,1386.2627873819283,382.8981464979505,1,1,1,0,1,1,1,0,0,0,1,4.112582781456954,-2.144140167936436,8.474164642096387,-0.4253161859048402,1.5360234056212424e-15,6,300.0
40.6818722,-73.981614,100.0,-0.6931471805599453,7,1.5,3.0,4.0,311,30,365,5325,0,1,1,1,3,1,1,1,0,0,0,0,3923,554.0,146.0,0,1,1,0,1,1,1,0,0,0,1,2.8392857142857144,-0.7467490666811243,-0.619903475745206,0.4229666546223187,-0.311321809971487,6,100.0
40.77913142539245,-73.95004639404897,68.0,-0.6931471805599453,2,1.0,0.0,2.0,296,30,300,3221,1,1,1,0,3,1,1,0,1,0,0,0,2541,451.0,91.0,0,1,0,0,1,1,1,0,0,0,1,2.829512893982808,-1.7851130316330306,-0.6241882616237011,-0.4124377981100934,1.5555646151973928,5,300.0
40.67377,-73.94034,78.57919812357986,-0.6931471805599453,2,1.0,1.0,1.0,362,30,31,12825,0,1,1,0,3,1,1,1,0,0,0,0,2590,1911.0,1219.0,0,0,1,0,1,0,1,0,0,0,1,2.056862745098039,1.9841233929297413,-0.6266771001605067,-0.7219193121593854,1.125273372681291,4,0.0
40.54273,-74.149,78.57919812357986,-0.6931471805599453,3,1.0,1.0,2.0,157,30,365,14112,0,1,1,0,3,1,1,0,0,0,0,1,3765,734.0,459.0,0,0,0,0,1,0,1,0,0,0,1,1.6666666666666667,-2.144140167936436,-0.6266771001605067,-0.60801950178853,1.44911306423952,3,100.0
40.74682,-73.90651,73.0,3.3843902633457743,1,1.0,1.0,1.0,355,30,365,1285,1,1,1,0,1,1,1,0,0,1,0,0,2707,2071.0,385.0,0,0,1,0,1,1,1,1,0,0,1,1.167883211678832,1.373245992615343,-0.3011739368914456,-0.5827669643119817,1.1621693500143853,6,285.0
40.68114,-74.00424,22.0,-0.6931471805599453,3,1.0,1.0,1.0,364,30,1124,13566,0,1,1,0,3,1,1,1,0,0,0,0,3808,3210.0,1181.0,0,1,0,0,0,0,1,1,0,0,1,3.6,2.158659793019569,-0.6231292165720075,0.3666286054168636,0.6762236215326567,4,200.0
40.61984,-74.02601,86.0,-0.6931471805599453,4,1.0,1.0,2.0,264,30,365,18352,1,1,1,0,3,1,1,1,0,0,0,0,3108,966.0,146.0,0,0,0,0,0,1,0,1,0,0,1,2.8472222222222223,-1.7446830580689778,-0.6266771001605067,0.7621110848701594,1.264013983130169,3,300.0
40.72672,-73.97955,79.0,5.865050622252324,1,0.0,2.0,1.0,328,30,365,11653,0,1,1,0,1,1,1,0,1,0,0,0,1853,1386.2627873819283,382.8981464979505,1,0,1,0,0,1,1,1,0,0,1,3.326219512195122,-0.6239432584126645,1.050033861150666,-0.4253161859048402,1.5360234056212424e-15,5,200.0
40.76229187079895,-73.99085096783523,47.0,-0.6931471805599453,2,1.0,1.0,1.0,314,30,365,22032,0,1,1,0,3,1,1,0,1,0,0,0,2796,1386.2627873819283,382.8981464979505,1,1,1,0,1,1,1,0,0,0,1,3.1260744985673354,-1.253506383736981,-0.5710362589110467,-0.4253161859048402,1.5360234056212424e-15,6,60.0
40.7092191,-74.0137534,73.0,3.3843902633457743,2,1.0,1.0,1.0,295,30,365,2666,1,1,1,0,3,1,1,0,1,0,0,0,2707,1386.2627873819283,382.8981464979505,1,1,1,0,1,1,1,0,0,0,1,4.289962825278811,-1.8022095619331928,-0.3011739368914456,-0.4253161859048402,1.5360234056212424e-15,6,285.0
40.68873172212317,-73.91483981552535,78.57919812357986,-0.6931471805599453,4,2.0,2.0,3.0,244,30,150,17018,0,1,1,0,3,1,1,1,0,0,0,0,4450,1386.2627873819283,382.8981464979505,1,1,1,0,0,0,1,0,0,0,1,1.4187604690117253,0.0642229919416323,-0.6266771001605067,-0.4253161859048402,1.5360234056212424e-15,4,200.0
40.76152140000001,-73.99934859999996,96.0,-0.6931471805599453,2,1.0,1.0,1.0,256,30,1124,15485,0,1,1,1,3,1,1,0,1,0,0,0,2900,1386.2627873819283,382.8981464979505,1,1,1,0,1,1,1,0,1,0,1,3.1260744985673354,-2.144140167936436,8.474164642096387,-0.4253161859048402,1.5360234056212424e-15,7,300.0
40.7540527,-73.8326639,52.0,2.1400661634962708,2,1.0,1.0,1.0,269,30,365,15192,0,1,1,0,1,1,1,0,0,1,0,0,690,1386.2627873819283,382.8981464979505,1,1,1,0,0,0,1,0,0,0,1,1.303482587064677,2.158659793019569,-0.5670430909769261,-0.4253161859048402,1.5360234056212424e-15,4,273.0
40.72525,-73.95345,100.0,-0.6931471805599453,4,2.0,2.0,2.0,120,30,60,2687,1,1,1,0,3,1,1,1,0,0,0,0,3147,1056.0,84.0,0,1,0,0,1,1,1,1,0,0,1,3.2058823529411766,-1.631244258931571,-0.625732771211859,-0.0713049264462399,1.698525009729577,6,300.0
40.75375,-73.89718,100.0,-0.6931471805599453,2,1.0,0.0,1.0,269,30,1124,4079,1,1,1,0,3,1,1,0,0,1,0,0,3370,1030.0,100.0,0,0,1,0,1,1,1,1,0,0,1,1.0843373493975903,-2.144140167936436,-0.6266771001605067,0.1518386028040747,1.509042745332426,6,100.0
40.64775316502993,-73.927065774488,78.57919812357986,0.4054651081081644,4,1.0,1.0,1.0,365,30,1124,15276,0,0,1,1,3,1,1,1,0,0,0,0,2088,518.0,518.0,0,1,1,0,1,1,1,0,0,0,1,1.5114503816793894,2.2459279930644835,-0.6228860054407708,-0.7468165081955982,0.9589331989650948,6,0.0
40.71412,-73.83614,91.0,-0.6931471805599453,7,2.5,4.0,5.0,77,30,300,17498,0,0,1,0,3,1,0,0,0,1,0,0,3107,791.0,120.0,0,1,1,0,1,1,1,1,0,0,1,2.275,-0.875768508542391,-0.6203182821680069,-0.6175396472777326,0.5094673899391382,7,300.0
40.7251091003418,-73.98831176757812,82.0,-0.6931471805599453,2,1.0,0.0,1.0,225,30,365,6072,0,1,1,0,3,1,1,0,1,0,0,0,2540,479.0,156.0,0,1,1,0,1,1,1,0,0,0,1,3.326219512195122,0.4492744012657161,0.8031174951471458,-0.598036628080678,1.860976628765792,6,300.0
40.71706,-73.95708,100.0,0.4054651081081644,2,1.0,1.0,1.0,132,30,1124,21751,0,0,1,0,1,1,1,1,0,0,0,0,1876,1868.0,573.0,0,1,1,0,1,1,1,1,0,0,1,2.80030959752322,-1.0856228836504966,-0.6287153009074238,0.3786300623038288,1.670541524570413,7,80.0
40.77101,-73.95826,100.0,-0.6931471805599453,5,2.0,2.0,2.0,298,30,270,16332,0,1,1,1,3,1,1,0,1,0,0,0,3694,1386.2627873819283,382.8981464979505,1,0,0,0,1,1,1,0,0,0,1,2.829512893982808,-1.6483407892317332,0.6979904517016702,-0.4253161859048402,1.5360234056212424e-15,4,300.0
40.63488,-74.08711,58.0,-0.6931471805599453,5,1.0,2.0,2.0,90,30,65,20598,0,1,1,0,3,1,1,0,0,0,0,1,2028,1012.0,392.0,0,0,0,1,1,1,0,1,0,0,1,1.7307692307692308,2.2459279930644835,-0.6101821483809163,-0.3350752856215297,0.4980322242957866,5,180.0
40.74443,-73.98122,56.0,-0.6931471805599453,3,1.0,1.0,2.0,149,30,300,5508,1,1,1,0,3,1,1,0,1,0,0,0,2284,1998.0,263.0,0,1,0,0,1,1,1,0,0,0,1,4.008998875140607,2.2459279930644835,-0.6091671613186053,-0.532871480305502,0.7666060624921734,5,200.0
40.76478,-73.99285,44.0,-0.6931471805599453,4,1.0,2.0,2.0,258,30,365,16842,0,1,1,0,3,1,1,0,1,0,0,0,3266,995.0,106.0,0,1,0,0,0,0,1,0,0,0,1,3.1260744985673354,-2.144140167936436,0.3474444664129187,-0.4069762266482322,-2.1293618706919,3,56.0
40.67379,-73.87445,100.0,-0.6931471805599453,3,1.0,1.0,2.0,215,30,1124,20448,0,1,1,0,3,1,1,1,0,0,0,0,3481,1925.0,239.0,0,1,1,0,1,1,1,1,0,0,1,2.12707182320442,-2.144140167936436,-0.6266771001605067,0.8637919255014122,0.7156829460536321,7,0.0
40.78969,-73.9744,96.0,-0.6931471805599453,2,1.0,0.0,1.0,235,30,1124,15901,0,1,1,1,3,1,1,0,1,0,0,0,2900,1386.2627873819283,382.8981464979505,1,1,1,0,1,1,1,0,1,0,1,3.109090909090909,-2.144140167936436,8.474164642096387,-0.4253161859048402,1.5360234056212424e-15,7,300.0
40.84988278298445,-73.92323178103877,77.0,0.4054651081081644,8,1.5,2.0,2.0,326,2,500,18238,0,1,1,0,3,1,1,0,0,0,1,0,3414,1285.0,83.0,0,1,1,0,1,0,1,1,0,0,1,1.3333333333333333,0.5129895248414714,-0.6161123810254701,0.3433280351438187,0.3253821247925242,6,300.0
40.79078,-73.94342,79.0,5.865050622252324,1,0.0,2.0,1.0,42,30,180,15927,0,1,1,1,1,1,1,0,1,0,0,0,1853,1386.2627873819283,382.8981464979505,1,0,1,0,0,1,1,1,0,0,1,2.0616438356164384,-1.8705956831338413,1.050033861150666,-0.4253161859048402,1.5360234056212424e-15,5,200.0
40.77253,-73.90472,86.0,1.8718021769015916,2,2.0,1.0,1.0,246,30,1124,17938,1,1,1,0,1,1,1,0,0,1,0,0,2695,2681.0,540.0,0,0,0,0,1,1,1,1,0,0,1,1.825,-2.144140167936436,-0.6119485755257945,0.4943676796548042,0.6906738347262037,5,90.0
40.67528,-73.88475,100.0,-0.6931471805599453,6,2.0,3.0,5.0,365,30,1124,11945,0,1,1,1,3,1,1,1,0,0,0,0,2862,974.0,140.0,0,1,0,0,1,1,1,1,0,0,1,2.12707182320442,2.2459279930644835,-0.6266771001605067,0.5761662288432179,1.5701310755469415,6,50.0
40.83109,-73.94643,100.0,-0.6931471805599453,2,1.0,1.0,1.0,310,30,1124,15046,1,1,1,0,3,1,1,0,1,0,0,0,3564,2999.0,267.0,0,1,1,0,1,1,1,0,0,0,1,1.941095890410959,-1.2854979087535865,-0.6262622937377058,-0.5262948582267539,-0.5428865785708976,6,200.0
40.810059713857335,-73.8527066401089,78.57919812357986,-0.6931471805599453,2,1.0,1.0,1.0,365,30,365,9480,0,1,0,0,3,1,1,0,0,0,1,0,131,1386.2627873819283,382.8981464979505,1,1,0,0,0,0,1,0,0,0,0,1.5555555555555556,2.2459279930644835,-0.6262622937377058,-0.4253161859048402,1.5360234056212424e-15,2,300.0
40.67894560000001,-73.9437591,78.0,2.970414465569701,2,1.0,1.0,1.0,269,30,365,6,0,1,1,0,1,1,1,1,0,0,0,0,776,1386.2627873819283,382.8981464979505,1,1,0,0,0,0,1,0,0,0,1,1.83495145631068,2.158659793019569,-0.5354331248575388,-0.4253161859048402,1.5360234056212424e-15,3,300.0
40.85641888264791,-73.93030434529395,78.57919812357986,0.4054651081081644,2,1.0,1.0,1.0,180,30,365,20197,0,1,1,0,1,1,1,0,1,0,0,0,3482,564.0,501.0,0,0,0,0,1,1,1,1,0,0,1,1.4545454545454546,2.2459279930644835,-0.6296596298560714,-0.7273808836212465,1.860976628765792,5,0.0
